"S.No","File Code","Asset family linked","Components","Services linked"
"48576","UDFH-WA","wl_UDFH-WA","0","Wireline"
"48577","UDFH_TOOL","wl_UDFH_TOOL","0","Wireline"
"48578","UDFK-BC","wl_UDFK-BC","0","Wireline"
"48579","UDFK-DA","wl_UDFK-DA","0","Wireline"
"48580","UDFK-KA","wl_UDFK-KA","0","Wireline"
"48581","UIK-A","wl_UIK-A","0","Wireline"
"48582","UIK-B","wl_UIK-B","0","Wireline"
"48583","UIK-C","wl_UIK-C","0","Wireline"
"48584","UIK-DA","wl_UIK-DA","0","Wireline"
"48585","UIK-R","wl_UIK-R","0","Wireline"
"48586","UIK-RP","wl_UIK-RP","0","Wireline"
"48587","ULTRAC","wl_ULTRAC","0","Wireline"
"48588","ULTRAC-A","wl_ULTRAC-A","0","Wireline"
"48589","UMIH-AA","wl_UMIH-AA","0","Wireline"
"48590","UMT007","wl_UMT007","0","Wireline"
"48591","UMU001","wl_UMU001","0","Wireline"
"48592","UPC-CBD","wl_UPC-CBD","0","Wireline"
"48593","UPC-KAA","wl_UPC-KAA","0","Wireline"
"48594","UPC-KAD","wl_UPC-KAD","0","Wireline"
"48595","UPC-RAA","wl_UPC-RAA","0","Wireline"
"48596","UPC-SAD","wl_UPC-SAD","0","Wireline"
"48597","UPC-VAE","wl_UPC-VAE","0","Wireline"
"48598","UPC-VAETWN","wl_UPC-VAETWN","0","Wireline"
"48599","UPCC-AA","wl_UPCC-AA","0","Wireline"
"48600","UPCH-AA","wl_UPCH-AA","0","Wireline"
"48601","UPCH-BA","wl_UPCH-BA","0","Wireline"
"48602","UPCT-AA","wl_UPCT-AA","0","Wireline"
"48603","UPCT-BA","wl_UPCT-BA","0","Wireline"
"48604","UPD-AA","wl_UPD-AA","0","Wireline"
"48605","UPD-AB","wl_UPD-AB","0","Wireline"
"48606","UPD-BA","wl_UPD-BA","0","Wireline"
"48607","UPL","wl_UPL","0","Wireline"
"48608","UPL-AA","wl_UPL-AA","0","Wireline"
"48609","UPL-ES","wl_UPL-ES","0","Wireline"
"48610","UPL-HT","wl_UPL-HT","0","Wireline"
"48611","UPL-SS","wl_UPL-SS","0","Wireline"
"48612","UPM-AA","wl_UPM-AA","0","Wireline"
"48613","UPM-AB","wl_UPM-AB","0","Wireline"
"48614","UPM-BA","wl_UPM-BA","0","Wireline"
"48615","UPM-BC","wl_UPM-BC","0","Wireline"
"48616","UPMB-AA","wl_UPMB-AA","0","Wireline"
"48617","UPMD-AA","wl_UPMD-AA","0","Wireline"
"48618","UPMD-BA","wl_UPMD-BA","0","Wireline"
"48619","UPMD-BC","wl_UPMD-BC","0","Wireline"
"48620","UPS","wl_UPS","0","Wireline"
"48621","UPS-1KVA","wl_UPS-1KVA","0","Wireline"
"48622","UPS-3KVA","wl_UPS-3KVA","0","Wireline"
"48623","UPS-AA","wl_UPS-AA","0","Wireline"
"48624","UPS-APC1U","wl_UPS-APC1U","0","Wireline"
"48625","UPS-BA","wl_UPS-BA","0","Wireline"
"48626","UPS-L2K230","wl_UPS-L2K230","0","Wireline"
"48627","UPS-L3K120","wl_UPS-L3K120","0","Wireline"
"48628","UPS-L3K230","wl_UPS-L3K230","0","Wireline"
"48629","UPT-SS","wl_UPT-SS","0","Wireline"
"48630","US20HS-SID","wl_US20HS-SID","0","Wireline"
"48631","US28HS-SME","wl_US28HS-SME","0","Wireline"
"48632","USAC-A","wl_USAC-A","0","Wireline"
"48633","USI-TX","wl_USI-TX","0","Wireline"
"48634","USI-TX-TOOL","wl_USI-TX-TOOL","0","Wireline"
"48635","USIB-A","wl_USIB-A","0","Wireline"
"48636","USIC-C","wl_USIC-C","0","Wireline"
"48637","USIC-CB","wl_USIC-CB","0","Wireline"
"48638","USIC-D","wl_USIC-D","0","Wireline"
"48639","USIC-DB","wl_USIC-DB","0","Wireline"
"48640","USIK-F","wl_USIK-F","0","Wireline"
"48641","USIS-A","wl_USIS-A","0","Wireline"
"48642","USIS-B","wl_USIS-B","0","Wireline"
"48643","USIS-C","wl_USIS-C","0","Wireline"
"48644","USIT-20K","wl_USIT-20K","0","Wireline"
"48645","USIT-25K","wl_USIT-25K","0","Wireline"
"48646","USIT-30K","wl_USIT-30K","0","Wireline"
"48647","USIT-D","wl_USIT-D","0","Wireline"
"48648","USIT-E","wl_USIT-E","0","Wireline"
"48649","USIT-MR7","wl_USIT-MR7","0","Wireline"
"48650","USLC-A-TOOLSET","wl_USLC-A-TOOLSET","0","Wireline"
"48651","USLC-AA","wl_USLC-AA","0","Wireline"
"48652","USRS-A","wl_USRS-A","0","Wireline"
"48653","USRS-A-TOOLSET","wl_USRS-A-TOOLSET","0","Wireline"
"48654","USRS-A/AB/B_BOOSTER","wl_USRS-A/AB/B_BOOSTER","0","Wireline"
"48655","USRS-AB","wl_USRS-AB","0","Wireline"
"48656","USRS-AB-TOOL","wl_USRS-AB-TOOL","0","Wireline"
"48657","USRS-B","wl_USRS-B","0","Wireline"
"48658","USRS-B-TOOLSET","wl_USRS-B-TOOLSET","0","Wireline"
"48659","USRS-C","wl_USRS-C","0","Wireline"
"48660","USRS-C-TOOLSET","wl_USRS-C-TOOLSET","0","Wireline"
"48661","USRS-C/D_BOOSTER_KIT","wl_USRS-C/D_BOOSTER_KIT","0","Wireline"
"48662","USRS-CC","wl_USRS-CC","0","Wireline"
"48663","USRS-D","wl_USRS-D","0","Wireline"
"48664","USRS-D-TOOLSET","wl_USRS-D-TOOLSET","0","Wireline"
"48665","USRS-DC","wl_USRS-DC","0","Wireline"
"48666","USRS-E","wl_USRS-E","0","Wireline"
"48667","USRS-E-TOOLSET","wl_USRS-E-TOOLSET","0","Wireline"
"48668","USRS-F","wl_USRS-F","0","Wireline"
"48669","USRS-F-TOOLSET","wl_USRS-F-TOOLSET","0","Wireline"
"48670","USRS-G","wl_USRS-G","0","Wireline"
"48671","USRS-G-TOOLSET","wl_USRS-G-TOOLSET","0","Wireline"
"48672","USSC-A","wl_USSC-A","0","Wireline"
"48673","USSC-B","wl_USSC-B","0","Wireline"
"48674","USSC-D","wl_USSC-D","0","Wireline"
"48675","VAC","VACUUM LID","2","Sustaining|OMT Default"
"48676","VAC-100","Vacuum Unit|Long Term Idle Equipment","1|1","OMT Default|MI SWACO|Sustaining"
"48677","VAC-150","Vacuum Unit|Long Term Idle Equipment","1|1","OMT Default|MI SWACO|Sustaining"
"48678","VAC-30","Vacuum Unit|Long Term Idle Equipment","1|1","OMT Default|MI SWACO|Sustaining"
"48679","VAC-50","Vacuum Unit|Long Term Idle Equipment","1|1","OMT Default|MI SWACO|Sustaining"
"48680","VAC-75","Vacuum Unit|Long Term Idle Equipment","1|1","OMT Default|MI SWACO|Sustaining"
"48681","Vacuum","Rig Vacuum Tank","2","OMT Default|Sustaining|MI SWACO"
"48682","VAN","wl_VAN","0","Wireline"
"48683","VAV-R","R-Valve CLEANCUT|Long Term Idle Equipment","4|1","Sustaining|OMT Default|MI SWACO"
"48684","VBR","TL Pipe  VBR Ram","29","CAM - DRL|Sustaining|OMT Default"
"48685","VCAS-A","wl_VCAS-A","0","Wireline"
"48686","VECH-KA","wl_VECH-KA","0","Wireline"
"48687","VFD","VFD Panel","2","OMT Default|Sustaining"
"48688","VHT-TOOLSET","wl_VHT-TOOLSET","0","Wireline"
"48689","VHTG-AA","wl_VHTG-AA","0","Wireline"
"48690","VHTG-BA","wl_VHTG-BA","0","Wireline"
"48691","VIBBI362-A","wl_VIBBI362-A","0","Wireline"
"48692","VIBBI362-B","wl_VIBBI362-B","0","Wireline"
"48693","VIBBI362-C","wl_VIBBI362-C","0","Wireline"
"48694","VIBBIH50-A","wl_VIBBIH50-A","0","Wireline"
"48695","VIBBIVEV-A","wl_VIBBIVEV-A","0","Wireline"
"48696","VIBBL321-A","wl_VIBBL321-A","0","Wireline"
"48697","VIBBMM26-A","wl_VIBBMM26-A","0","Wireline"
"48698","VIBBWGDX80","wl_VIBBWGDX80","0","Wireline"
"48699","VIBDPADV-C","wl_VIBDPADV-C","0","Wireline"
"48700","VIBEPADV-C","wl_VIBEPADV-C","0","Wireline"
"48701","VIBPRO-BB","wl_VIBPRO-BB","0","Wireline"
"48702","VIBPRO-BBX","wl_VIBPRO-BBX","0","Wireline"
"48703","VIBPRO-DEC","wl_VIBPRO-DEC","0","Wireline"
"48704","VIBPRO-ENC","wl_VIBPRO-ENC","0","Wireline"
"48705","VIBRO-TRUCK","wl_VIBRO-TRUCK","0","Wireline"
"48706","VIBT351-A","wl_VIBT351-A","0","Wireline"
"48707","VIBTI362-A","wl_VIBTI362-A","0","Wireline"
"48708","VIBTI362-B","wl_VIBTI362-B","0","Wireline"
"48709","VIBTI362-F","wl_VIBTI362-F","0","Wireline"
"48710","VIBTIH50-A","wl_VIBTIH50-A","0","Wireline"
"48711","VIBTL315-A","wl_VIBTL315-A","0","Wireline"
"48712","VIBTL315-B","wl_VIBTL315-B","0","Wireline"
"48713","VIBVCA-AA","wl_VIBVCA-AA","0","Wireline"
"48714","VIBVS2-A","wl_VIBVS2-A","0","Wireline"
"48715","VMP-5K","wl_VMP-5K","0","Wireline"
"48716","VMP-5K-TOOL","wl_VMP-5K-TOOL","0","Wireline"
"48717","VMP-9BASE","wl_VMP-9BASE","0","Wireline"
"48718","VMP-9BASE-TOOL","wl_VMP-9BASE-TOOL","0","Wireline"
"48719","VMP-9FTNG","wl_VMP-9FTNG","0","Wireline"
"48720","VMP-9K_SWL","wl_VMP-9K_SWL","0","Wireline"
"48721","VMP-9MDT","wl_VMP-9MDT","0","Wireline"
"48722","VMP-9MDT-TOOL","wl_VMP-9MDT-TOOL","0","Wireline"
"48723","VMP-9OPEN","wl_VMP-9OPEN","0","Wireline"
"48724","VMP-9OPEN-TOOL","wl_VMP-9OPEN-TOOL","0","Wireline"
"48725","VMP-CHDT","wl_VMP-CHDT","0","Wireline"
"48726","VMP-CHDT-TOOL","wl_VMP-CHDT-TOOL","0","Wireline"
"48727","VMP-CONE","wl_VMP-CONE","0","Wireline"
"48728","VMP-CONE-TOOL","wl_VMP-CONE-TOOL","0","Wireline"
"48729","VMP-CSG","wl_VMP-CSG","0","Wireline"
"48730","VMP-CSG-4-1/2-TOOL","wl_VMP-CSG-4-1/2-TOOL","0","Wireline"
"48731","VMP-GUN-AA","wl_VMP-GUN-AA","0","Wireline"
"48732","VMP-GUN-AB","wl_VMP-GUN-AB","0","Wireline"
"48733","VMP-GUN-AB-TOOL","wl_VMP-GUN-AB-TOOL","0","Wireline"
"48734","VMP-HD","wl_VMP-HD","0","Wireline"
"48735","VMP-HD-TOOL","wl_VMP-HD-TOOL","0","Wireline"
"48736","VMP-MDT","wl_VMP-MDT","0","Wireline"
"48737","VMP-MDT-HD","wl_VMP-MDT-HD","0","Wireline"
"48738","VMP-MDT-HD-TOOL","wl_VMP-MDT-HD-TOOL","0","Wireline"
"48739","VMP-MDT-TOOL","wl_VMP-MDT-TOOL","0","Wireline"
"48740","VMP-MDT10K","wl_VMP-MDT10K","0","Wireline"
"48741","VMP-MDT10K-TOOL","wl_VMP-MDT10K-TOOL","0","Wireline"
"48742","VMP-MINI","wl_VMP-MINI","0","Wireline"
"48743","VMP-MINI-8K","wl_VMP-MINI-8K","0","Wireline"
"48744","VMP-MINI-TOOL","wl_VMP-MINI-TOOL","0","Wireline"
"48745","VMP-MSCT","wl_VMP-MSCT","0","Wireline"
"48746","VMP-MSCT_TOOL","wl_VMP-MSCT_TOOL","0","Wireline"
"48747","VMP-NG","wl_VMP-NG","0","Wireline"
"48748","VMP-NG-TOOL","wl_VMP-NG-TOOL","0","Wireline"
"48749","VMP-PMC-SU45-1","wl_VMP-PMC-SU45-1","0","Wireline"
"48750","VMP-PMC-SU55-1","wl_VMP-PMC-SU55-1","0","Wireline"
"48751","VMP-PMC-SU70-1","wl_VMP-PMC-SU70-1","0","Wireline"
"48752","VMP-SC5K","wl_VMP-SC5K","0","Wireline"
"48753","VMP-SLIM","wl_VMP-SLIM","0","Wireline"
"48754","VMP-SLIM-TOOL","wl_VMP-SLIM-TOOL","0","Wireline"
"48755","VMP-STD","wl_VMP-STD","0","Wireline"
"48756","VMP-TH-HD","wl_VMP-TH-HD","0","Wireline"
"48757","VMP-TH-HD-TOOL","wl_VMP-TH-HD-TOOL","0","Wireline"
"48758","VMP-TOPHAT","wl_VMP-TOPHAT","0","Wireline"
"48759","VMP-TOPHAT-TOOL","wl_VMP-TOPHAT-TOOL","0","Wireline"
"48760","VSAT-FDA","wl_VSAT-FDA","0","Wireline"
"48761","VSAT-GEN","wl_VSAT-GEN","0","Wireline"
"48762","VSAT-LIFT","wl_VSAT-LIFT","0","Wireline"
"48763","VSAT-SDS.A","wl_VSAT-SDS.A","0","Wireline"
"48764","VSAT-SDS.B","wl_VSAT-SDS.B","0","Wireline"
"48765","VSAT-STM","wl_VSAT-STM","0","Wireline"
"48766","VSAT-WX1200D","wl_VSAT-WX1200D","0","Wireline"
"48767","VSCC-AA","wl_VSCC-AA","0","Wireline"
"48768","VSCC-BA","wl_VSCC-BA","0","Wireline"
"48769","VSCC-BAB","wl_VSCC-BAB","0","Wireline"
"48770","VSCC-BB","wl_VSCC-BB","0","Wireline"
"48771","VSCC-BBB","wl_VSCC-BBB","0","Wireline"
"48772","VSCC-BC","wl_VSCC-BC","0","Wireline"
"48773","VSCC-BCB","wl_VSCC-BCB","0","Wireline"
"48774","VSCC-BE","wl_VSCC-BE","0","Wireline"
"48775","VSCC-FA","wl_VSCC-FA","0","Wireline"
"48776","VSCC-FB","wl_VSCC-FB","0","Wireline"
"48777","VSCC-FE","wl_VSCC-FE","0","Wireline"
"48778","VSCC-GA","wl_VSCC-GA","0","Wireline"
"48779","VSCC-GAB","wl_VSCC-GAB","0","Wireline"
"48780","VSCC-GB","wl_VSCC-GB","0","Wireline"
"48781","VSCC-GBB","wl_VSCC-GBB","0","Wireline"
"48782","VSCC-GE","wl_VSCC-GE","0","Wireline"
"48783","VSCC-PA","wl_VSCC-PA","0","Wireline"
"48784","VSCC-PB","wl_VSCC-PB","0","Wireline"
"48785","VSCC-PBB","wl_VSCC-PBB","0","Wireline"
"48786","VSCC-PCB","wl_VSCC-PCB","0","Wireline"
"48787","VSCC-PD","wl_VSCC-PD","0","Wireline"
"48788","VSCC-PDB","wl_VSCC-PDB","0","Wireline"
"48789","VSD-SPDSTAR-SWD","SURFACE EQUIPMENT","1","PRS - ALS, CPL, CAM"
"48790","VSIA","wl_VSIA","0","Wireline"
"48791","VSIA-A","wl_VSIA-A","0","Wireline"
"48792","VSIA-FA","wl_VSIA-FA","0","Wireline"
"48793","VSIA-GA","wl_VSIA-GA","0","Wireline"
"48794","VSIA-P","wl_VSIA-P","0","Wireline"
"48795","VSIB-FXA","wl_VSIB-FXA","0","Wireline"
"48796","VSIB-IA","wl_VSIB-IA","0","Wireline"
"48797","VSIB-IXA","wl_VSIB-IXA","0","Wireline"
"48798","VSIB-P-TOOL","wl_VSIB-P-TOOL","0","Wireline"
"48799","VSIB-PA","wl_VSIB-PA","0","Wireline"
"48800","VSIB-PX","wl_VSIB-PX","0","Wireline"
"48801","VSIC-AC","wl_VSIC-AC","0","Wireline"
"48802","VSIC-BB","wl_VSIC-BB","0","Wireline"
"48803","VSII-A-TOOL","wl_VSII-A-TOOL","0","Wireline"
"48804","VSII-AA","wl_VSII-AA","0","Wireline"
"48805","VSII-AB","wl_VSII-AB","0","Wireline"
"48806","VSII-F-Tool","wl_VSII-F-Tool","0","Wireline"
"48807","VSII-FA","wl_VSII-FA","0","Wireline"
"48808","VSII-FB","wl_VSII-FB","0","Wireline"
"48809","VSII-FXA","wl_VSII-FXA","0","Wireline"
"48810","VSII-G-TOOL","wl_VSII-G-TOOL","0","Wireline"
"48811","VSII-GA","wl_VSII-GA","0","Wireline"
"48812","VSII-GAB","wl_VSII-GAB","0","Wireline"
"48813","VSII-GC","wl_VSII-GC","0","Wireline"
"48814","VSII-GCB","wl_VSII-GCB","0","Wireline"
"48815","VSIS-B-TOOL","wl_VSIS-B-TOOL","0","Wireline"
"48816","VSIS-BA","wl_VSIS-BA","0","Wireline"
"48817","VSIS-BB","wl_VSIS-BB","0","Wireline"
"48818","VSIS-C-TOOL","wl_VSIS-C-TOOL","0","Wireline"
"48819","VSIS-CA","wl_VSIS-CA","0","Wireline"
"48820","VSIS-CB","wl_VSIS-CB","0","Wireline"
"48821","VSIS-CC","wl_VSIS-CC","0","Wireline"
"48822","VSIS-D-TOOL","wl_VSIS-D-TOOL","0","Wireline"
"48823","VSIS-DA","wl_VSIS-DA","0","Wireline"
"48824","VSIS-F-Tool","wl_VSIS-F-Tool","0","Wireline"
"48825","VSIS-FA","wl_VSIS-FA","0","Wireline"
"48826","VSIS-G-TOOL","wl_VSIS-G-TOOL","0","Wireline"
"48827","VSIS-GA","wl_VSIS-GA","0","Wireline"
"48828","VSIS-I-TOOL","wl_VSIS-I-TOOL","0","Wireline"
"48829","VSIS-IA","wl_VSIS-IA","0","Wireline"
"48830","VSIS-P-TOOL","wl_VSIS-P-TOOL","0","Wireline"
"48831","VSIS-PC","wl_VSIS-PC","0","Wireline"
"48832","VSIS-QA","wl_VSIS-QA","0","Wireline"
"48833","VSIT-CA","wl_VSIT-CA","0","Wireline"
"48834","VSIT-FA","wl_VSIT-FA","0","Wireline"
"48835","VSIT-GA","wl_VSIT-GA","0","Wireline"
"48836","VSIT-PA","wl_VSIT-PA","0","Wireline"
"48837","VSIT-PC","wl_VSIT-PC","0","Wireline"
"48838","VSIT-TESTBOX","wl_VSIT-TESTBOX","0","Wireline"
"48839","VSMB-AA","wl_VSMB-AA","0","Wireline"
"48840","VSMB-GA","wl_VSMB-GA","0","Wireline"
"48841","VSPC-AA","wl_VSPC-AA","0","Wireline"
"48842","VSPC-BA","wl_VSPC-BA","0","Wireline"
"48843","VSPC-BB","wl_VSPC-BB","0","Wireline"
"48844","VSPC-FA","wl_VSPC-FA","0","Wireline"
"48845","VSPC-GA","wl_VSPC-GA","0","Wireline"
"48846","VSPC-PA","wl_VSPC-PA","0","Wireline"
"48847","VSPC-PB","wl_VSPC-PB","0","Wireline"
"48848","VST-A","VST-A QA Testing","1","Shop"
"48849","VST-BB","MT-INSPECT-TESTING-2|VST-BB QA","1|1","Shop"
"48850","VST-FA","VST-FA Image testing","1","Shop"
"48851","VST-FB","VST-FB-MT INSPECT TESTING","1","Shop"
"48852","VTRANSFOR","wl_VTRANSFOR","0","Wireline"
"48853","VW-AA","wl_VW-AA","0","Wireline"
"48854","VW-AB","wl_VW-AB","0","Wireline"
"48855","VW-BA","wl_VW-BA","0","Wireline"
"48856","VX3DNRZ-A","VX3DNRZ-A 30346 For Inspect","0",""
"48857","VXBS-C","PerfTestA1689669497242|PerfTestW123|PerfTest123|PerfTestA1689670074455|PerfTestA1689671656835|PerfTestX123|PerfTestA123","1|1|1|1|1|1|1","Wireline|All"
"48858","VXBS-D","VXBS-D","1","Shop"
"48859","VXFM-E","VXFM  asset type","0",""
"48860","VXSK-B","VXSK-B","0","Shop"
"48861","W7BPP-11-80","wl_W7BPP-11-80","0","Wireline"
"48862","WAC","wl_WAC","0","Wireline"
"48863","WAC-217","wl_WAC-217","0","Wireline"
"48864","WAC-D110","wl_WAC-D110","0","Wireline"
"48865","WAC-D220","wl_WAC-D220","0","Wireline"
"48866","WAC-LCL","wl_WAC-LCL","0","Wireline"
"48867","WAC-LCL-NGC125","wl_WAC-LCL-NGC125","0","Wireline"
"48868","WAC-LCL-NGC175","wl_WAC-LCL-NGC175","0","Wireline"
"48869","WAC-QB","wl_WAC-QB","0","Wireline"
"48870","WAC-QB-B","wl_WAC-QB-B","0","Wireline"
"48871","WAC-SS23","wl_WAC-SS23","0","Wireline"
"48872","WAC-SS23-B","wl_WAC-SS23-B","0","Wireline"
"48873","WAC-SS28","wl_WAC-SS28","0","Wireline"
"48874","WACAF-AA","wl_WACAF-AA","0","Wireline"
"48875","WAHC-AA","wl_WAHC-AA","0","Wireline"
"48876","WAP-LCL","wl_WAP-LCL","0","Wireline"
"48877","WAP-SS01","wl_WAP-SS01","0","Wireline"
"48878","WAR-LCL","wl_WAR-LCL","0","Wireline"
"48879","WAR-S","wl_WAR-S","0","Wireline"
"48880","WAR-SS1635","wl_WAR-SS1635","0","Wireline"
"48881","WAR-SS4830","wl_WAR-SS4830","0","Wireline"
"48882","WAR-SS4835","wl_WAR-SS4835","0","Wireline"
"48883","WAR-SS6430","wl_WAR-SS6430","0","Wireline"
"48884","WAR-SS6435","wl_WAR-SS6435","0","Wireline"
"48885","Warrior","wl_Warrior","0","Wireline"
"48886","WBCH00K9.0","wl_WBCH00K9.0","0","Wireline"
"48887","WBCH05K3.0","wl_WBCH05K3.0","0","Wireline"
"48888","WBCH05K4.0","wl_WBCH05K4.0","0","Wireline"
"48889","WBCH05K5.5","wl_WBCH05K5.5","0","Wireline"
"48890","WBCH05K6.4","wl_WBCH05K6.4","0","Wireline"
"48891","WBCH05K6.6","wl_WBCH05K6.6","0","Wireline"
"48892","WBCH05K6.7","wl_WBCH05K6.7","0","Wireline"
"48893","WBCH05K9.0","wl_WBCH05K9.0","0","Wireline"
"48894","WBCH10K3.0","wl_WBCH10K3.0","0","Wireline"
"48895","WBCH10K4.0","wl_WBCH10K4.0","0","Wireline"
"48896","WBCH10K4.1","wl_WBCH10K4.1","0","Wireline"
"48897","WBCH10K5.1","wl_WBCH10K5.1","0","Wireline"
"48898","WBCH10K5.5","wl_WBCH10K5.5","0","Wireline"
"48899","WBCH10K6.4","wl_WBCH10K6.4","0","Wireline"
"48900","WBCH10K7.4","wl_WBCH10K7.4","0","Wireline"
"48901","WBCH12.5K5.1","wl_WBCH12.5K5.1","0","Wireline"
"48902","WBCH15K3.0","wl_WBCH15K3.0","0","Wireline"
"48903","WBCH15K4.5","wl_WBCH15K4.5","0","Wireline"
"48904","WBCH15K5.1","wl_WBCH15K5.1","0","Wireline"
"48905","WBCH20K4.1","wl_WBCH20K4.1","0","Wireline"
"48906","WBCS03K4.9","wl_WBCS03K4.9","0","Wireline"
"48907","WBCS03K6.8","wl_WBCS03K6.8","0","Wireline"
"48908","WBCS12.5K5.1","wl_WBCS12.5K5.1","0","Wireline"
"48909","WBCS125K51","wl_WBCS125K51","0","Wireline"
"48910","WBDH05K2.5","wl_WBDH05K2.5","0","Wireline"
"48911","WBDH05K2.5-TOOL","wl_WBDH05K2.5-TOOL","0","Wireline"
"48912","WBDH05K3.0","wl_WBDH05K3.0","0","Wireline"
"48913","WBDH05K3.0-TOOL","wl_WBDH05K3.0-TOOL","0","Wireline"
"48914","WBDH05K4.","wl_WBDH05K4.","0","Wireline"
"48915","WBDH05K4.0","wl_WBDH05K4.0","0","Wireline"
"48916","WBDH05K4.1","wl_WBDH05K4.1","0","Wireline"
"48917","WBDH05K4.6","wl_WBDH05K4.6","0","Wireline"
"48918","WBDH05K4.6-TOOL","wl_WBDH05K4.6-TOOL","0","Wireline"
"48919","WBDH05K4.9","wl_WBDH05K4.9","0","Wireline"
"48920","WBDH05K4.9-TOOL","wl_WBDH05K4.9-TOOL","0","Wireline"
"48921","WBDH05K5.0","wl_WBDH05K5.0","0","Wireline"
"48922","WBDH05K5.1","wl_WBDH05K5.1","0","Wireline"
"48923","WBDH05K5.1-TOOL","wl_WBDH05K5.1-TOOL","0","Wireline"
"48924","WBDH05K5.5","wl_WBDH05K5.5","0","Wireline"
"48925","WBDH05K6.4","wl_WBDH05K6.4","0","Wireline"
"48926","WBDH05K6.4-TOOL","wl_WBDH05K6.4-TOOL","0","Wireline"
"48927","WBDH05K6.6","wl_WBDH05K6.6","0","Wireline"
"48928","WBDH05K6.6-TOOL","wl_WBDH05K6.6-TOOL","0","Wireline"
"48929","WBDH05K6.7","wl_WBDH05K6.7","0","Wireline"
"48930","WBDH05K6.7-TOOL","wl_WBDH05K6.7-TOOL","0","Wireline"
"48931","WBDH05K9.0","wl_WBDH05K9.0","0","Wireline"
"48932","WBDH05K9.0-TOOL","wl_WBDH05K9.0-TOOL","0","Wireline"
"48933","WBDH10K2.5","wl_WBDH10K2.5","0","Wireline"
"48934","WBDH10K3.0","wl_WBDH10K3.0","0","Wireline"
"48935","WBDH10K3.0-TOOL","wl_WBDH10K3.0-TOOL","0","Wireline"
"48936","WBDH10K4.0","wl_WBDH10K4.0","0","Wireline"
"48937","WBDH10K4.0-TOOL","wl_WBDH10K4.0-TOOL","0","Wireline"
"48938","WBDH10K4.1","wl_WBDH10K4.1","0","Wireline"
"48939","WBDH10K4.1-TOOL","wl_WBDH10K4.1-TOOL","0","Wireline"
"48940","WBDH10K5.0","wl_WBDH10K5.0","0","Wireline"
"48941","WBDH10K5.1","wl_WBDH10K5.1","0","Wireline"
"48942","WBDH10K5.1-TOOL","wl_WBDH10K5.1-TOOL","0","Wireline"
"48943","WBDH10K5.5","wl_WBDH10K5.5","0","Wireline"
"48944","WBDH10K6.4","wl_WBDH10K6.4","0","Wireline"
"48945","WBDH10K6.6","wl_WBDH10K6.6","0","Wireline"
"48946","WBDH10K7.4","wl_WBDH10K7.4","0","Wireline"
"48947","WBDH15K5.1","wl_WBDH15K5.1","0","Wireline"
"48948","WBDS05K2.5","wl_WBDS05K2.5","0","Wireline"
"48949","WBDS05K2.5-TOOL","wl_WBDS05K2.5-TOOL","0","Wireline"
"48950","WBDS05K3.0","wl_WBDS05K3.0","0","Wireline"
"48951","WBDS10K2.5","wl_WBDS10K2.5","0","Wireline"
"48952","WBDS10K3.0","wl_WBDS10K3.0","0","Wireline"
"48953","WBDS10K3.0-TOOL","wl_WBDS10K3.0-TOOL","0","Wireline"
"48954","WBDS10K4.0","wl_WBDS10K4.0","0","Wireline"
"48955","WBGH05K2.5","wl_WBGH05K2.5","0","Wireline"
"48956","WBGH05K2.5-TOOL","wl_WBGH05K2.5-TOOL","0","Wireline"
"48957","WBGH05K3.0","wl_WBGH05K3.0","0","Wireline"
"48958","WBGH05K4.7","wl_WBGH05K4.7","0","Wireline"
"48959","WBGH05K4.9","wl_WBGH05K4.9","0","Wireline"
"48960","WBGH05K4.9-TOOL","wl_WBGH05K4.9-TOOL","0","Wireline"
"48961","WBGH10K3.0","wl_WBGH10K3.0","0","Wireline"
"48962","WBGH10K3.0-TOOL","wl_WBGH10K3.0-TOOL","0","Wireline"
"48963","WBGH10K5.1","wl_WBGH10K5.1","0","Wireline"
"48964","WBGS05K3.0","wl_WBGS05K3.0","0","Wireline"
"48965","WBGS10K2.5","wl_WBGS10K2.5","0","Wireline"
"48966","WBGS10K5.5","wl_WBGS10K5.5","0","Wireline"
"48967","WBLH10K3.0","wl_WBLH10K3.0","0","Wireline"
"48968","WBLH10K4.1","wl_WBLH10K4.1","0","Wireline"
"48969","WBLH10K5.1","wl_WBLH10K5.1","0","Wireline"
"48970","WBLH10K7.4","wl_WBLH10K7.4","0","Wireline"
"48971","WBLH15K4.0","wl_WBLH15K4.0","0","Wireline"
"48972","WBLH15K5.1","wl_WBLH15K5.1","0","Wireline"
"48973","WBMS03K5.5","wl_WBMS03K5.5","0","Wireline"
"48974","WBMS03K5.5-TOOL","wl_WBMS03K5.5-TOOL","0","Wireline"
"48975","WBOH05K.22","wl_WBOH05K.22","0","Wireline"
"48976","WBOH05K.23","wl_WBOH05K.23","0","Wireline"
"48977","WBOH05K.25","wl_WBOH05K.25","0","Wireline"
"48978","WBOH05K.32","wl_WBOH05K.32","0","Wireline"
"48979","WBOH05K.39","wl_WBOH05K.39","0","Wireline"
"48980","WBOH05K.46","wl_WBOH05K.46","0","Wireline"
"48981","WBOH05K.48","wl_WBOH05K.48","0","Wireline"
"48982","WBOH05K.49","wl_WBOH05K.49","0","Wireline"
"48983","WBOH05K.52","wl_WBOH05K.52","0","Wireline"
